0,
258,
310,
321,
481,
560,
651,
765,
774,
841,
932,
1003,
1014,
1277,
1345,
1355,
1565,
1674,
1742,
1834,
1848,
1856,
1921,
1965,
1989,
2179,
2183,
2200,
2421,
2658,
2753,
2849,
3048,
3201,
3306,
3314,
3347,
3452,
3456,
3501,
3670,
3715,
3724,
3726,
3906,
4076,
4137,
4512,
4653,
4718,
4721,
4793,
4935,
4995,
5130,
5159,
5159,
5228,
5656,
5716,
5755,
5757,
5837,
5962,
6012,
6141,
6259,
6368,
6425,
6462,
6508,
6536,
6613,
6666,
6984,
7040,
7117,
7129,
7181,
7240,
7284,
7308,
7394,
7440,
7523,
7537,
7580,
7650,
7798,
7831,
7881,
7960,
8055,
8081,
8140,
8318,
8328,
8588,
8670,
8688,
8694,
8736,
8756,
8831,
8863,
9028,
9030,
9056,
9123,
9225,
9355,
9359,
9429,
9594,
9665,
9910,
10122,
10317,
10411,
10476,
10530,
10539,
10615,
10731,
10808,
10902,
10906,
11251,
11271,
11324,
11344,
11445,
11456,
11594,
11666,
11677,
11897,
11934,
12268,
12287,
12310,
12334,
12529,
12595,
12658,
12789,
12934,
13136,
13160,
13299,
13601,
13832,
13970,
14000,
14047,
14055,
14270,
14335,
14403,
14501,
14521,
14703,
15240,
15279,
15304,
15351,
15423,
15577,
15643,
15724,
15752,
15798,
15934,
16082,
16086,
16096,
16129,
16174,
16322,
16331,
16444,
16545,
16683,
16774,
16859,
16894,
16960,
17153,
17242,
17266,
17333,
17523,
17553,
17555,
17858,
17879,
17907,
17957,
18122,
18409,
18492,
18522,
18526,
18544,
18600,
18656,
18869,
18970,
18992,
19267,
19296,
19437,
19683,
20059,
20093,
20101,
20116,
20211,
20235,
20255,
20258,
20261,
20317,
20374,
20511,
20523,
20623,
20855,
20972,
21146,
21288,
21294,
21640,
21809,
21994,
22030,
22108,
22163,
22658,
22711,
22742,
22819,
23249,
23323,
23382,
23676,
23727,
23896,
23940,
24164,
24212,
24233,
24236,
24389,
24428,
24610,
24636,
24642,
24743,
25083,
25136,
25228,
25228,
25362,
25387,
25521,
25567,
25589,
25723,
25860,
26019,
26024,
26051,
26117,
26178,
26211,
26215,
26457,
26859,
26880,
27023,
27192,
27218,
27285,
27289,
27330,
27342,
27454,
27496,
27500,
27814,
27900,
28146,
28214,
28414,
28422,
28441,
28485,
28588,
28716,
28777,
28814,
28966,
29013,
29116,
29233,
29309,
29414,
29475,
29513,
29523,
29532,
29575,
29761,
29768,
29778,
29829,
29838,
29874,
29891,
30207,
30327,
30631,
30772,
30801,
30836,
31475,
31626,
31659,
31734,
31760,
32026,
32157,
32326,
32337,
32392,
32463,
32591,
32604,
32645,
32787,
32788,
32989,
33253,
33282,
33426,
33465,
33588,
33655,
33743,
33783,
33797,
33969,
34415,
34460,
34568,
34624,
34662,
34800,
34827,
34838,
34929,
35156,
35233,
35303,
35519,
35547,
35612,
35620,
35654,
35696,
35697,
36298,
36341,
36407,
36417,
36500,
36542,
36562,
36778,
36863,
36995,
37117,
37361,
37370,
37832,
38252,
38301,
38383,
38447,
38527,
38567,
38582,
38584,
38585,
38755,
38845,
39129,
39145,
39215,
39356,
39488,
39668,
39813,
40035,
40124,
40170,
40463,
40473,
40587,
40619,
40657,
40805,
40921,
41052,
41078,
41097,
41241,
41247,
41248,
41267,
41367,
41418,
41452,
41513,
41577,
41695,
41758,
41893,
41922,
41925,
41999,
42013,
42025,
42030,
42051,
42153,
42162,
42235,
42373,
42577,
42592,
42611,
42743,
42894,
43022,
43068,
43093,
43161,
43292,
43312,
43469,
43974,
44028,
44122,
44194,
44287,
44309,
44437,
44438,
44527,
44979,
45045,
45227,
45274,
45976,
46086,
46182,
46222,
46223,
46319,
46322,
46389,
46554,
46808,
46860,
46916,
46941,
47088,
47125,
47188,
47227,
47362,
47405,
47480,
47598,
47749,
47868,
48442,
48486,
48488,
48494,
48570,
48645,
48808,
48947,
48968,
49148,
49189,
49264,
49302,
49562,
49664,
49777,
49791,
49798,
49890,
50041,
50047,
50097,
50213,
50281,
50301,
50356,
50410,
50493,
50551,
50562,
50578,
50594,
50634,
50648,
50748,
51010,
51036,
51121,
51328,
51335,
51481,
51659,
51684,
51792,
52041,
52055,
52211,
52228,
52320,
52333,
52416,
52473,
52549,
52611,
52618,
52738,
52769,
52775,
52898,
52913,
53054,
53147,
53179,
53233,
53270,
53282,
53324,
53529,
54177,
54295,
54524,
54532,
54569,
54827,
54851,
54858,
54972,
54977,
55207,
55346,
55443,
55455,
55638,
55681,
55783,
55815,
55915,
55946,
56032,
56041,
56211,
56351,
56355,
56389,
56393,
56546,
56719,
56883,
56917,
56996,
57059,
57094,
57178,
57304,
57455,
57543,
57825,
57869,
57919,
57929,
58033,
58034,
58063,
58162,
58288,
58308,
58598,
58621,
58683,
58719,
58757,
58769,
58810,
58949,
58954,
58975,
59161,
59212,
59239,
59306,
59310,
59377,
59386,
59456,
59458,
59671,
59816,
60039,
60085,
60252,
60284,
60381,
60512,
60525,
60651,
60924,
60936,
61030,
61097,
61200,
61250,
61262,
61266,
61471,
61496,
61757,
61793,
61948,
61988,
62286,
62544,
62676,
62915,
63615,
63618,
63634,
63720,
63761,
63997,
64401,
64412,
64937,
65150,
65338,
65478,
65486,
65507,
65741,
65749,
65871,
65937,
66037,
66046,
66206,
66410,
66463,
66474,
66507,
66587,
66622,
66757,
66759,
66789,
66856,
66895,
67078,
67161,
67424,
67518,
67557,
67680,
67733,
67750,
68005,
68111,
68179,
68236,
68352,
68406,
68418,
68525,
68566,
68598,
68730,
69152,
69192,
69487,
69802,
69926,
70020,
70162,
70236,
70318,
70387,
70411,
70420,
